submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2500,Grandma,xor,prior,50,35.375,22.032038359754967,0.6638060337946259
2500,Grandma,xor,target,95,80.625,22.69007020073507,0.6335370438622224
2499,School,xor,relevance,28,58.25,31.662280397975127,-0.9553954933054839
2499,School,xor,competence,45,58.875,13.860916275629112,-1.0010160745574699
2499,School,xor,prior,56.5,37.0625,18.188374426696694,1.068677142002853
2499,School,xor,target,2,63,41.62416880336986,-1.4654947294722072
2499,Brad Pitt,xor,relevance,9,58.25,31.662280397975127,-1.555478613067606
2499,Brad Pitt,xor,competence,74,58.875,13.860916275629112,1.0911977028959807
2499,Brad Pitt,xor,prior,19,37.0625,18.188374426696694,-0.993079402054098
2499,Brad Pitt,xor,target,100,63,41.62416880336986,0.88890663918806
2499,Star Trek expert,some,relevance,76,58.25,31.662280397975127,0.560603967146193
2499,Star Trek expert,some,competence,78,58.875,13.860916275629112,1.3797789135792153
2499,Star Trek expert,some,prior,17,37.0625,18.188374426696694,-1.1030397510704688
2499,Star Trek expert,some,target,84,63,41.62416880336986,0.5045145789986287
2499,Toby's carrots,some,relevance,97,58.25,31.662280397975127,1.2238537310938016
2499,Toby's carrots,some,competence,69,58.875,13.860916275629112,0.7304711895419376
2499,Toby's carrots,some,prior,11,37.0625,18.188374426696694,-1.4329207981195808
2499,Toby's carrots,some,target,96,63,41.62416880336986,0.7928086241407022
2499,Van Gogh exhibition,some,relevance,52,58.25,31.662280397975127,-0.19739576307964543
2499,Van Gogh exhibition,some,competence,64,58.875,13.860916275629112,0.3697446761878943
2499,Van Gogh exhibition,some,prior,45,37.0625,18.188374426696694,0.43640513515872126
2499,Van Gogh exhibition,some,target,100,63,41.62416880336986,0.88890663918806
2499,College,xor,relevance,100,58.25,31.662280397975127,1.3186036973720314
2499,College,xor,competence,46,58.875,13.860916275629112,-0.9288707718866613
2499,College,xor,prior,46.5,37.0625,18.188374426696694,0.5188753969209993
2499,College,xor,target,52,63,41.62416880336986,-0.26426954138023406
2499,Dinosaurs,some,relevance,52,58.25,31.662280397975127,-0.19739576307964543
2499,Dinosaurs,some,competence,46,58.875,13.860916275629112,-0.9288707718866613
2499,Dinosaurs,some,prior,52,37.0625,18.188374426696694,0.8212663567160188
2499,Dinosaurs,some,target,70,63,41.62416880336986,0.16817152633287624
2499,Crime,xor,relevance,52,58.25,31.662280397975127,-0.19739576307964543
2499,Crime,xor,competence,49,58.875,13.860916275629112,-0.7124348638742354
2499,Crime,xor,prior,49.5,37.0625,18.188374426696694,0.6838159204455554
2499,Crime,xor,target,0,63,41.62416880336986,-1.513543736995886
2498,Youth hostel,some,relevance,73,77.25,21.062831175861835,-0.2017772427892093
2498,Youth hostel,some,competence,11,57.25,38.092931477787694,-1.214136014367095
2498,Youth hostel,some,prior,50,44.875,23.76935301721826,0.21561377780402796
2498,Youth hostel,some,target,49,77.75,23.66884631143406,-1.2146768634900178
2498,Frank's laptop,xor,relevance,100,77.25,21.062831175861835,1.0801017114010616
2498,Frank's laptop,xor,competence,78,57.25,38.092931477787694,0.5447204821214534
2498,Frank's laptop,xor,prior,50,44.875,23.76935301721826,0.21561377780402796
2498,Frank's laptop,xor,target,50,77.75,23.66884631143406,-1.1724272334555823
2498,M&M's in the hospital,some,relevance,50,77.25,21.062831175861835,-1.2937482037661066
2498,M&M's in the hospital,some,competence,100,57.25,38.092931477787694,1.1222554511176932
2498,M&M's in the hospital,some,prior,83,44.875,23.76935301721826,1.6039561519567935
2498,M&M's in the hospital,some,target,100,77.75,23.66884631143406,0.9400542682661877
2498,Picnic pictures,some,relevance,71,77.25,21.062831175861835,-0.296731239395896
2498,Picnic pictures,some,competence,16,57.25,38.092931477787694,-1.0828780668679494
2498,Picnic pictures,some,prior,50,44.875,23.76935301721826,0.21561377780402796
2498,Picnic pictures,some,target,93,77.75,23.66884631143406,0.6443068580251399
2498,Van Gogh exhibition,some,relevance,74,77.25,21.062831175861835,-0.15430024448586593
2498,Van Gogh exhibition,some,competence,100,57.25,38.092931477787694,1.1222554511176932
2498,Van Gogh exhibition,some,prior,26,44.875,23.76935301721826,-0.7940897670343469
2498,Van Gogh exhibition,some,target,100,77.75,23.66884631143406,0.9400542682661877
2498,Harold's pet,xor,relevance,50,77.25,21.062831175861835,-1.2937482037661066
2498,Harold's pet,xor,competence,84,57.25,38.092931477787694,0.7022300191204278
2498,Harold's pet,xor,prior,50,44.875,23.76935301721826,0.21561377780402796
2498,Harold's pet,xor,target,94,77.75,23.66884631143406,0.6865564880595753
2498,Crime,xor,relevance,100,77.25,21.062831175861835,1.0801017114010616
2498,Crime,xor,competence,50,57.25,38.092931477787694,-0.19032402387376082
2498,Crime,xor,prior,50,44.875,23.76935301721826,0.21561377780402796
2498,Crime,xor,target,50,77.75,23.66884631143406,-1.1724272334555823
2498,Eyewitness,xor,relevance,100,77.25,21.062831175861835,1.0801017114010616
2498,Eyewitness,xor,competence,19,57.25,38.092931477787694,-1.0041232983684623
2498,Eyewitness,xor,prior,0,44.875,23.76935301721826,-1.8879352739425863
2498,Eyewitness,xor,target,86,77.75,23.66884631143406,0.34855944778409204
2496,Harold's pet,xor,relevance,43,59.125,33.66404398082407,-0.47899771070835184
2496,Harold's pet,xor,competence,59,69.375,30.76611076214495,-0.33722169435746635
2496,Harold's pet,xor,prior,47,50.9375,30.713465520610246,-0.12820109789817577
2496,Harold's pet,xor,target,100,77,42.75177523465295,0.5379893553837053
2496,Gift unwrapping,some,relevance,42,59.125,33.66404398082407,-0.5087029950933659
2496,Gift unwrapping,some,competence,70,69.375,30.76611076214495,0.020314559901052187
2496,Gift unwrapping,some,prior,22,50.9375,30.713465520610246,-0.942176322648498
2496,Gift unwrapping,some,target,100,77,42.75177523465295,0.5379893553837053
2496,Pete's accident,xor,relevance,90,59.125,33.66404398082407,0.9171506553873093
2496,Pete's accident,xor,competence,77,69.375,30.76611076214495,0.2478376307928367
2496,Pete's accident,xor,prior,47,50.9375,30.713465520610246,-0.12820109789817577
2496,Pete's accident,xor,target,100,77,42.75177523465295,0.5379893553837053
2496,Rotten tomatoes,some,relevance,76,59.125,33.66404398082407,0.5012766739971124
2496,Rotten tomatoes,some,competence,79,69.375,30.76611076214495,0.3128442224762037
2496,Rotten tomatoes,some,prior,61,50.9375,30.713465520610246,0.3276250279620047
2496,Rotten tomatoes,some,target,100,77,42.75177523465295,0.5379893553837053
2496,Dinosaurs,some,relevance,0,59.125,33.66404398082407,-1.7563249392639566
2496,Dinosaurs,some,competence,77,69.375,30.76611076214495,0.2478376307928367
2496,Dinosaurs,some,prior,100,50.9375,30.713465520610246,1.5974263785725076
2496,Dinosaurs,some,target,1,77,42.75177523465295,-1.7777039569200699
2496,Violinist,some,relevance,100,59.125,33.66404398082407,1.21420349923745
2496,Violinist,some,competence,0,69.375,30.76611076214495,-2.254916149016793
2496,Violinist,some,prior,86,50.9375,30.713465520610246,1.141600252712327
2496,Violinist,some,target,15,77,42.75177523465295,-1.450232175382162
2496,Mrs. Gibbs' worry,xor,relevance,39,59.125,33.66404398082407,-0.5978188482484081
2496,Mrs. Gibbs' worry,xor,competence,100,69.375,30.76611076214495,0.9954134351515572
2496,Mrs. Gibbs' worry,xor,prior,35.5,50.9375,30.713465520610246,-0.5026297012833241
2496,Mrs. Gibbs' worry,xor,target,100,77,42.75177523465295,0.5379893553837053
2496,Tony's clubbing,xor,relevance,83,59.125,33.66404398082407,0.7092136646922108
2496,Tony's clubbing,xor,competence,93,69.375,30.76611076214495,0.7678903642597728
2496,Tony's clubbing,xor,prior,9,50.9375,30.713465520610246,-1.3654434395186656
2496,Tony's clubbing,xor,target,100,77,42.75177523465295,0.5379893553837053
2495,Mrs. Todd's math exams,some,relevance,28,64.125,27.026111712299908,-1.3366702685373375
2495,Mrs. Todd's math exams,some,competence,100,52.5,32.142539680971964,1.4777923733300853
2495,Mrs. Todd's math exams,some,prior,0,47.625,32.74659197098663,-1.4543498157669534
2495,Mrs. Todd's math exams,some,target,100,71.875,34.33630939482493,0.8191037562190339
2495,Violinist,some,relevance,100,64.125,27.026111712299908,1.3274199552602626
2495,Violinist,some,competence,26,52.5,32.142539680971964,-0.824452587226258
2495,Violinist,some,prior,0,47.625,32.74659197098663,-1.4543498157669534
2495,Violinist,some,target,86,71.875,34.33630939482493,0.4113721086788925
2495,Semester abroad,xor,relevance,50,64.125,27.026111712299908,-0.5226427001547375
2495,Semester abroad,xor,competence,85,52.5,32.142539680971964,1.0111210975416374
2495,Semester abroad,xor,prior,63.5,47.625,32.74659197098663,0.4847832719223178
2495,Semester abroad,xor,target,0,71.875,34.33630939482493,-2.0932651547819754
2495,Crush,xor,relevance,100,64.125,27.026111712299908,1.3274199552602626
2495,Crush,xor,competence,50,52.5,32.142539680971964,-0.07777854596474133
2495,Crush,xor,prior,50,47.625,32.74659197098663,0.07252663123247274
2495,Crush,xor,target,73,71.875,34.33630939482493,0.03276415024876135
2495,Martha's cookies,some,relevance,50,64.125,27.026111712299908,-0.5226427001547375
2495,Martha's cookies,some,competence,11,52.5,32.142539680971964,-1.291123863014706
2495,Martha's cookies,some,prior,77,47.625,32.74659197098663,0.8970399126121629
2495,Martha's cookies,some,target,50,71.875,34.33630939482493,-0.6370806992814707
2495,Final exam,some,relevance,85,64.125,27.026111712299908,0.7724011586357625
2495,Final exam,some,competence,22,52.5,32.142539680971964,-0.9488982607698442
2495,Final exam,some,prior,50,47.625,32.74659197098663,0.07252663123247274
2495,Final exam,some,target,100,71.875,34.33630939482493,0.8191037562190339
2495,School,xor,relevance,50,64.125,27.026111712299908,-0.5226427001547375
2495,School,xor,competence,76,52.5,32.142539680971964,0.7311183320685685
2495,School,xor,prior,50,47.625,32.74659197098663,0.07252663123247274
2495,School,xor,target,100,71.875,34.33630939482493,0.8191037562190339
2495,Greg's movie,xor,relevance,50,64.125,27.026111712299908,-0.5226427001547375
2495,Greg's movie,xor,competence,50,52.5,32.142539680971964,-0.07777854596474133
2495,Greg's movie,xor,prior,90.5,47.625,32.74659197098663,1.309296553302008
2495,Greg's movie,xor,target,66,71.875,34.33630939482493,-0.17110167352130928
2493,Frank's laptop,xor,relevance,50,54.25,21.238442235047007,-0.20010883816077546
2493,Frank's laptop,xor,competence,50,51.625,41.62052206715885,-0.0390432392313076
2493,Frank's laptop,xor,prior,19,26.75,20.387320989842124,-0.38013822433371197
2493,Frank's laptop,xor,target,100,98.5,3.854496446637726,0.3891558912470781
2493,Youth hostel,some,relevance,72,54.25,21.238442235047007,0.8357486770244152
2493,Youth hostel,some,competence,100,51.625,41.62052206715885,1.16228719865508
2493,Youth hostel,some,prior,50,26.75,20.387320989842124,1.140414673001136
2493,Youth hostel,some,target,100,98.5,3.854496446637726,0.3891558912470781
2493,Gourmet desserts,some,relevance,27,54.25,21.238442235047007,-1.2830507858543838
2493,Gourmet desserts,some,competence,0,51.625,41.62052206715885,-1.2403736771176952
2493,Gourmet desserts,some,prior,22,26.75,20.387320989842124,-0.23298794394646863
2493,Gourmet desserts,some,target,89,98.5,3.854496446637726,-2.4646539778981613
2493,The game,some,relevance,69,54.25,21.238442235047007,0.694495379499162
2493,The game,some,competence,17,51.625,41.62052206715885,-0.8319213282363234
2493,The game,some,prior,8,26.75,20.387320989842124,-0.9196892524202709
2493,The game,some,target,100,98.5,3.854496446637726,0.3891558912470781
2493,Bill's order,xor,relevance,50,54.25,21.238442235047007,-0.20010883816077546
2493,Bill's order,xor,competence,73,51.625,41.62052206715885,0.5135687621964307
2493,Bill's order,xor,prior,50,26.75,20.387320989842124,1.140414673001136
2493,Bill's order,xor,target,99,98.5,3.854496446637726,0.1297186304156927
2493,Harold's pet,xor,relevance,50,54.25,21.238442235047007,-0.20010883816077546
2493,Harold's pet,xor,competence,73,51.625,41.62052206715885,0.5135687621964307
2493,Harold's pet,xor,prior,50,26.75,20.387320989842124,1.140414673001136
2493,Harold's pet,xor,target,100,98.5,3.854496446637726,0.3891558912470781
2493,Tony's clubbing,xor,relevance,28,54.25,21.238442235047007,-1.2359663533459662
2493,Tony's clubbing,xor,competence,100,51.625,41.62052206715885,1.16228719865508
2493,Tony's clubbing,xor,prior,15,26.75,20.387320989842124,-0.5763385981833697
2493,Tony's clubbing,xor,target,100,98.5,3.854496446637726,0.3891558912470781
2493,Final exam,some,relevance,88,54.25,21.238442235047007,1.5890995971590993
2493,Final exam,some,competence,0,51.625,41.62052206715885,-1.2403736771176952
2493,Final exam,some,prior,0,26.75,20.387320989842124,-1.3120900001195865
2493,Final exam,some,target,100,98.5,3.854496446637726,0.3891558912470781
2492,Emails from a broken laptop,some,relevance,98,66.625,40.11033888805087,0.7822172753904808
2492,Emails from a broken laptop,some,competence,3,54.5,38.20246813268184,-1.3480804387071068
2492,Emails from a broken laptop,some,prior,65,47.25,34.38645912897359,0.5161915605623981
2492,Emails from a broken laptop,some,target,98,56.75,34.54086606574057,1.1942375712725366
2492,Restaurant,some,relevance,14,66.625,40.11033888805087,-1.312005868284432
2492,Restaurant,some,competence,100,54.5,38.20246813268184,1.1910225235179293
2492,Restaurant,some,prior,86,47.25,34.38645912897359,1.1268970688334043
2492,Restaurant,some,target,98,56.75,34.54086606574057,1.1942375712725366
2492,Greg's movie,xor,relevance,3,66.625,40.11033888805087,-1.5862493751942421
2492,Greg's movie,xor,competence,18,54.5,38.20246813268184,-0.9554356507341631
2492,Greg's movie,xor,prior,89.5,47.25,34.38645912897359,1.2286813202119053
2492,Greg's movie,xor,target,15,56.75,34.54086606574057,-1.2087131781970522
2492,Crime,xor,relevance,60,66.625,40.11033888805087,-0.16516938484340832
2492,Crime,xor,competence,72,54.5,38.20246813268184,0.45808558596843435
2492,Crime,xor,prior,63,47.25,34.38645912897359,0.45802913120325467
2492,Crime,xor,target,43,56.75,34.54086606574057,-0.3980791904241789
2492,Unexpected guest,xor,relevance,100,66.625,40.11033888805087,0.8320797311922645
2492,Unexpected guest,xor,competence,93,54.5,38.20246813268184,1.0077882891305556
2492,Unexpected guest,xor,prior,4,47.25,34.38645912897359,-1.2577625348914772
2492,Unexpected guest,xor,target,16,56.75,34.54086606574057,-1.179761964348021
2492,Pete's accident,xor,relevance,100,66.625,40.11033888805087,0.8320797311922645
2492,Pete's accident,xor,competence,50,54.5,38.20246813268184,-0.11779343639188312
2492,Pete's accident,xor,prior,39.5,47.25,34.38645912897359,-0.22537941376668089
2492,Pete's accident,xor,target,77,56.75,34.54086606574057,0.5862620804428816
2492,Youth hostel,some,relevance,100,66.625,40.11033888805087,0.8320797311922645
2492,Youth hostel,some,competence,84,54.5,38.20246813268184,0.7722014163467894
2492,Youth hostel,some,prior,31,47.25,34.38645912897359,-0.4725697385430406
2492,Youth hostel,some,target,75,56.75,34.54086606574057,0.5283596527448192
2492,Schizophrenia talk,some,relevance,58,66.625,40.11033888805087,-0.21503184064519196
2492,Schizophrenia talk,some,competence,16,54.5,38.20246813268184,-1.0077882891305556
2492,Schizophrenia talk,some,prior,0,47.25,34.38645912897359,-1.3740873936097642
2492,Schizophrenia talk,some,target,32,56.75,34.54086606574057,-0.716542542763522
2491,Van Gogh exhibition,some,relevance,79,70.375,24.755590999091208,0.3484061439016596
2491,Van Gogh exhibition,some,competence,100,91.25,17.629115527607002,0.49633800324795624
2491,Van Gogh exhibition,some,prior,50,56.625,30.381796711658964,-0.218058203169323
2491,Van Gogh exhibition,some,target,100,42.5,46.130250378683186,1.2464705811909225
2491,Harry Potter,some,relevance,50,70.375,24.755590999091208,-0.8230463979126161
2491,Harry Potter,some,competence,100,91.25,17.629115527607002,0.49633800324795624
2491,Harry Potter,some,prior,83,56.625,30.381796711658964,0.8681185069571161
2491,Harry Potter,some,target,89,42.5,46.130250378683186,1.0080153395717895
2491,Final exam,some,relevance,100,70.375,24.755590999091208,1.1966993638361352
2491,Final exam,some,competence,100,91.25,17.629115527607002,0.49633800324795624
2491,Final exam,some,prior,21,56.625,30.381796711658964,-1.172577130250133
2491,Final exam,some,target,79,42.5,46.130250378683186,0.7912378471907594
2491,Toby's carrots,some,relevance,75,70.375,24.755590999091208,0.1868264829617595
2491,Toby's carrots,some,competence,100,91.25,17.629115527607002,0.49633800324795624
2491,Toby's carrots,some,prior,38,56.625,30.381796711658964,-0.61303155230621
2491,Toby's carrots,some,target,72,42.5,46.130250378683186,0.6394936025240384
2491,Brad Pitt,xor,relevance,50,70.375,24.755590999091208,-0.8230463979126161
